0,0,-9,-2,-20,-13,-15,-21,-4,-23,-13,-36,-15,-53,-14,-63,-13,-73,-1,-39,-4,-33,-7,-22,-7,-19,8,-35,5,-24,0,-16,0,-17,16,-29,12,-19,9,-13,8,-14,3,
0,0,11,-8,19,-20,24,-30,28,-38,6,-32,5,-45,3,-53,2,-60,-2,-30,-9,-41,-14,-49,-18,-56,-8,-25,-12,-27,-7,-20,-3,-16,-14,-18,-16,-21,-12,-15,-8,-12,6,
0,0,-12,-5,-21,-15,-25,-25,-27,-33,-12,-28,-12,-41,-12,-50,-11,-57,-4,-27,-2,-41,1,-49,3,-57,3,-24,7,-29,4,-20,2,-14,10,-19,12,-24,9,-18,7,-13,7,
0,0,8,-6,12,-17,7,-24,0,-27,11,-28,12,-41,11,-49,10,-56,4,-27,1,-33,2,-24,4,-19,-3,-23,-6,-27,-2,-19,0,-15,-9,-19,-10,-22,-7,-16,-5,-14,2,
0,0,-6,-3,-12,-13,-7,-22,0,-26,-12,-25,-14,-38,-15,-46,-14,-54,-4,-24,-3,-31,-5,-20,-5,-18,3,-22,4,-27,2,-17,1,-16,9,-19,10,-24,8,-17,7,-15,3,
0,0,9,-3,12,-13,6,-19,-1,-24,10,-32,13,-46,14,-55,15,-62,1,-33,-1,-47,-3,-55,-4,-64,-6,-30,-7,-37,-4,-27,-3,-20,-13,-25,-20,-35,-24,-42,-28,-49,14,
0,0,-10,-3,-15,-12,-11,-18,-6,-23,-14,-32,-17,-46,-18,-55,-18,-62,-6,-33,-5,-47,-4,-57,-3,-66,2,-31,2,-37,-2,-29,-5,-22,10,-27,15,-37,20,-43,23,-49,15,
0,0,14,-6,25,-18,32,-28,38,-36,11,-34,13,-49,13,-58,13,-66,2,-34,-4,-48,-7,-58,-11,-67,-6,-30,-10,-31,-5,-22,-1,-16,-13,-24,-15,-24,-11,-17,-6,-13,6,
0,0,-14,-5,-25,-16,-31,-27,-36,-35,-13,-32,-15,-46,-16,-55,-17,-63,-3,-32,-2,-46,0,-54,2,-63,5,-29,5,-28,1,-19,0,-15,13,-23,11,-22,8,-16,6,-13,7,
0,0,10,-2,12,-11,2,-19,-8,-25,15,-35,20,-53,22,-65,22,-75,4,-37,2,-55,0,-68,-2,-80,-6,-36,-9,-42,-9,-31,-9,-24,-13,-32,-19,-45,-23,-54,-26,-62,14,
0,0,-9,-1,-13,-8,-2,-14,8,-20,-15,-34,-18,-51,-20,-62,-20,-72,-5,-37,-3,-54,0,-66,2,-78,4,-35,10,-38,8,-26,5,-17,13,-31,19,-43,24,-51,28,-59,15,
0,0,7,-6,9,-17,1,-23,-8,-25,6,-30,8,-43,8,-51,8,-58,-2,-31,-5,-44,-6,-53,-8,-60,-8,-28,-12,-41,-13,-50,-14,-57,-14,-23,-16,-30,-13,-28,-10,-24,12,
0,0,-8,-5,-11,-15,-6,-22,1,-27,-10,-30,-12,-42,-12,-51,-12,-58,-3,-31,-1,-45,0,-54,1,-62,3,-29,5,-41,6,-50,7,-57,8,-23,6,-30,2,-27,0,-22,13,
0,0,10,-4,13,-15,6,-23,-2,-28,13,-37,17,-52,19,-62,19,-71,3,-38,0,-54,-1,-65,-2,-75,-6,-35,-7,-43,-4,-32,-3,-25,-13,-31,-19,-43,-22,-51,-25,-59,14,
0,0,-11,-2,-18,-10,-14,-17,-7,-22,-19,-32,-24,-47,-25,-57,-26,-66,-10,-34,-9,-50,-9,-61,-8,-71,-1,-33,-1,-39,-4,-29,-6,-20,7,-30,12,-41,17,-48,20,-55,15,
0,0,9,-3,17,-13,17,-22,10,-25,10,-34,11,-48,10,-58,9,-67,1,-34,6,-33,8,-20,7,-15,-7,-31,-1,-26,2,-16,1,-14,-15,-25,-7,-20,-4,-14,-5,-12,2,
0,0,-10,-4,-19,-15,-16,-24,-7,-26,-11,-33,-13,-48,-12,-57,-11,-65,-1,-34,-7,-34,-8,-23,-6,-20,7,-31,0,-27,-2,-18,0,-17,14,-26,7,-23,5,-16,7,-16,3,
0,0,11,-7,18,-19,22,-29,26,-36,5,-30,4,-43,2,-51,0,-58,-3,-28,-10,-39,-16,-47,-20,-54,-9,-23,-14,-26,-9,-19,-5,-14,-13,-17,-17,-19,-12,-14,-7,-11,6,
0,0,-11,-5,-20,-15,-24,-24,-26,-31,-11,-26,-11,-39,-10,-47,-10,-54,-3,-26,0,-39,2,-47,4,-55,4,-23,8,-26,5,-18,3,-13,11,-18,13,-21,10,-16,8,-12,7,
0,0,7,-4,10,-12,4,-20,-3,-24,12,-24,16,-37,18,-46,20,-53,4,-26,4,-39,3,-48,3,-56,-3,-25,-4,-32,-3,-27,-3,-22,-9,-22,-14,-31,-18,-37,-20,-42,14,
0,0,-9,-4,-12,-12,-8,-20,-2,-26,-14,-27,-17,-40,-19,-48,-20,-55,-7,-29,-5,-42,-4,-51,-3,-59,0,-28,2,-34,-1,-27,-3,-21,6,-24,11,-33,15,-39,19,-44,15,
0,0,9,-7,14,-18,11,-27,3,-28,5,-30,5,-42,6,-49,5,-56,-3,-30,-3,-40,1,-34,4,-28,-10,-28,-14,-38,-14,-45,-14,-52,-17,-24,-25,-31,-29,-36,-34,-41,16,
0,0,-10,-5,-15,-16,-13,-24,-5,-26,-6,-29,-6,-42,-6,-50,-4,-57,0,-29,-1,-39,-5,-33,-7,-27,8,-27,10,-39,9,-47,10,-55,15,-23,22,-32,26,-37,29,-43,17,
0,0,11,-7,19,-17,23,-27,26,-34,7,-29,9,-41,10,-48,10,-55,-1,-30,-2,-43,-2,-51,-3,-58,-8,-28,-12,-40,-14,-48,-15,-55,-15,-24,-21,-32,-25,-38,-28,-43,10,
0,0,-12,-4,-19,-15,-22,-24,-25,-32,-9,-28,-12,-40,-13,-48,-14,-54,-2,-30,-2,-43,-2,-52,-2,-60,5,-29,6,-41,7,-50,7,-57,12,-25,16,-34,19,-40,21,-45,11,
0,0,13,-7,22,-19,27,-30,32,-39,9,-36,11,-52,11,-61,10,-70,-1,-38,-5,-54,-7,-64,-9,-73,-10,-35,-16,-49,-21,-59,-24,-67,-18,-28,-27,-38,-33,-44,-38,-50,10,
0,0,-15,-5,-24,-18,-28,-29,-33,-37,-12,-35,-16,-49,-17,-58,-17,-66,-3,-36,-2,-52,-2,-63,-1,-72,6,-35,8,-50,8,-60,9,-68,14,-30,20,-41,23,-47,27,-54,11,
0,0,9,-3,13,-12,7,-19,1,-23,11,-32,14,-46,16,-55,16,-62,3,-33,0,-47,-1,-56,-3,-64,-5,-30,-7,-37,-4,-27,-2,-20,-12,-26,-19,-36,-23,-42,-27,-49,14,
0,0,-10,-3,-15,-11,-11,-17,-6,-21,-15,-30,-18,-44,-19,-53,-19,-61,-7,-31,-5,-46,-4,-56,-3,-65,2,-30,2,-36,-2,-27,-4,-20,9,-27,15,-36,19,-43,23,-49,15,
0,0,9,-2,18,-11,13,-19,4,-23,13,-36,11,-53,9,-64,6,-73,2,-38,1,-33,4,-20,5,-18,-7,-35,-8,-25,-3,-16,-1,-17,-16,-30,-15,-21,-10,-13,-8,-14,2,
0,0,-10,-2,-21,-13,-15,-21,-3,-23,-13,-36,-14,-52,-13,-62,-11,-71,-1,-37,-4,-34,-6,-22,-6,-19,8,-34,5,-26,1,-16,0,-17,16,-28,13,-21,8,-13,7,-13,3,
0,0,9,-5,12,-16,8,-25,0,-29,8,-34,9,-47,9,-57,7,-65,-1,-34,-3,-44,-1,-37,1,-29,-10,-32,-14,-43,-17,-51,-20,-58,-17,-27,-26,-36,-31,-41,-36,-47,16,
0,0,-11,-4,-18,-15,-15,-24,-8,-29,-12,-34,-13,-48,-13,-57,-11,-65,-4,-34,-6,-43,-8,-36,-10,-30,5,-32,6,-45,5,-53,5,-61,13,-28,20,-38,25,-44,29,-51,17,
0,0,14,-6,25,-18,32,-28,38,-36,11,-34,13,-49,13,-58,12,-66,2,-34,-4,-48,-7,-58,-11,-67,-6,-30,-10,-31,-5,-22,-1,-16,-13,-23,-15,-24,-10,-17,-5,-12,6,
0,0,-13,-5,-24,-17,-30,-27,-36,-35,-12,-32,-15,-46,-16,-55,-17,-63,-3,-32,-1,-46,0,-55,2,-64,6,-29,5,-29,1,-19,0,-15,13,-23,12,-23,8,-16,7,-14,7,
0,0,13,-7,22,-19,28,-28,33,-36,10,-32,12,-45,13,-53,13,-60,1,-31,-1,-45,-3,-54,-4,-63,-6,-27,-5,-33,0,-23,2,-16,-14,-21,-10,-24,-6,-18,-3,-13,6,
0,0,-12,-6,-20,-19,-24,-29,-28,-37,-9,-32,-12,-45,-12,-53,-12,-60,-1,-31,0,-45,1,-53,2,-61,7,-28,2,-29,0,-20,-1,-15,13,-23,8,-23,5,-17,4,-13,7,
0,0,7,-5,9,-15,4,-21,-3,-24,5,-30,7,-42,7,-50,6,-57,-3,-29,-6,-42,-7,-50,-10,-57,-10,-26,-11,-33,-6,-26,-4,-21,-16,-22,-23,-30,-27,-35,-31,-40,14,
0,0,-9,-5,-14,-13,-9,-19,-3,-23,-9,-30,-11,-43,-10,-52,-11,-59,-2,-30,1,-44,3,-53,4,-61,5,-27,6,-33,0,-27,-4,-22,11,-22,18,-31,23,-36,27,-41,15,
0,0,5,-7,4,-17,-5,-24,-13,-27,7,-30,9,-43,10,-51,11,-58,-1,-31,-2,-44,-4,-53,-6,-60,-7,-28,-10,-41,-11,-50,-13,-57,-12,-23,-15,-29,-14,-27,-12,-25,12,
0,0,-6,-3,-6,-12,1,-19,8,-25,-11,-27,-13,-40,-13,-48,-13,-55,-5,-29,-4,-43,-3,-51,-2,-59,1,-28,4,-39,6,-47,7,-54,7,-23,9,-27,9,-23,9,-20,13,
0,0,9,-2,18,-11,13,-20,4,-25,14,-36,13,-52,11,-63,8,-74,3,-39,3,-34,5,-20,6,-18,-6,-36,-6,-26,-2,-17,0,-18,-15,-31,-13,-21,-9,-14,-8,-15,2,
0,0,-9,-2,-19,-14,-14,-22,-2,-24,-11,-36,-13,-52,-12,-63,-11,-72,0,-38,-3,-34,-6,-22,-6,-21,9,-34,6,-26,1,-17,0,-18,17,-28,14,-21,9,-14,8,-15,3,
0,0,5,-8,5,-17,-3,-24,-11,-27,4,-31,5,-45,4,-54,3,-60,-4,-31,-7,-44,-10,-53,-12,-60,-10,-28,-13,-36,-11,-30,-11,-24,-16,-24,-23,-32,-28,-37,-33,-42,14,
0,0,-7,-5,-8,-14,0,-21,7,-25,-8,-29,-8,-42,-7,-50,-6,-57,0,-29,4,-42,7,-50,10,-57,6,-27,9,-34,6,-28,4,-23,12,-23,18,-30,22,-35,26,-40,15,
0,0,13,-7,20,-19,24,-29,27,-38,6,-32,7,-46,7,-54,6,-61,-4,-33,-7,-47,-9,-56,-11,-64,-12,-30,-18,-43,-21,-52,-24,-59,-18,-24,-26,-33,-32,-38,-36,-44,10,
0,0,-12,-6,-20,-18,-23,-28,-26,-37,-8,-33,-10,-46,-10,-54,-10,-62,1,-34,2,-48,3,-58,4,-66,8,-31,12,-45,13,-54,14,-62,15,-26,21,-35,25,-41,28,-47,11,
0,0,15,-6,25,-18,31,-29,36,-38,12,-38,15,-53,16,-63,16,-72,1,-39,-1,-57,-3,-68,-4,-78,-9,-37,-14,-53,-18,-63,-21,-72,-17,-31,-26,-41,-31,-48,-36,-55,10,
0,0,-15,-7,-25,-19,-29,-31,-33,-41,-12,-38,-15,-53,-16,-63,-16,-72,-1,-39,-1,-57,0,-68,1,-78,8,-37,11,-53,12,-64,13,-74,16,-32,23,-43,27,-51,31,-58,11,
0,0,9,-8,15,-19,19,-29,22,-37,3,-29,0,-42,-3,-50,-6,-57,-5,-27,-13,-38,-19,-45,-25,-51,-11,-22,-16,-24,-11,-17,-6,-13,-15,-15,-19,-16,-14,-12,-9,-9,6,
0,0,-10,-7,-16,-18,-18,-28,-19,-36,-5,-28,-3,-40,-1,-48,1,-55,2,-27,8,-39,12,-47,16,-54,9,-22,13,-26,10,-18,6,-13,14,-16,17,-20,14,-15,11,-11,7,
0,0,10,-6,14,-18,7,-27,-4,-30,12,-39,13,-55,14,-66,13,-76,1,-40,1,-51,1,-39,1,-30,-9,-38,-13,-51,-15,-59,-19,-68,-17,-33,-25,-45,-30,-52,-35,-59,16,
0,0,-10,-4,-17,-15,-10,-23,0,-27,-15,-37,-16,-52,-15,-62,-14,-70,-5,-39,-7,-47,-5,-36,-3,-28,5,-38,6,-51,8,-60,9,-70,14,-35,21,-47,26,-54,30,-62,17,
0,0,10,-4,14,-16,6,-24,-2,-30,14,-37,18,-54,20,-64,21,-72,4,-39,2,-55,1,-67,0,-76,-5,-36,-5,-45,-3,-35,-3,-27,-13,-32,-19,-45,-22,-53,-24,-61,14,
0,0,-11,-2,-17,-10,-13,-17,-6,-22,-18,-32,-23,-47,-25,-57,-26,-66,-9,-34,-9,-50,-8,-61,-8,-71,-1,-33,-1,-39,-4,-29,-6,-21,8,-30,13,-41,17,-49,20,-56,15,
0,0,8,-6,12,-16,6,-24,-2,-25,6,-29,6,-41,6,-49,5,-56,-1,-29,-1,-38,0,-32,1,-26,-9,-27,-11,-38,-12,-45,-14,-52,-15,-23,-22,-30,-26,-35,-30,-39,16,
0,0,-9,-5,-14,-15,-10,-23,-2,-26,-9,-29,-10,-42,-9,-50,-7,-57,-2,-30,-3,-38,-5,-33,-5,-28,5,-28,6,-41,6,-48,6,-55,12,-25,18,-33,22,-38,25,-43,17,
0,0,8,-5,11,-14,6,-21,-1,-25,9,-32,11,-45,12,-54,12,-61,0,-32,-2,-45,-4,-54,-6,-62,-7,-29,-8,-36,-5,-28,-3,-21,-14,-25,-21,-34,-25,-39,-29,-45,14,
0,0,-8,-3,-13,-11,-9,-17,-3,-20,-11,-29,-13,-42,-14,-51,-14,-59,-3,-30,-1,-44,1,-53,2,-62,5,-28,5,-33,1,-25,-2,-18,12,-23,18,-32,23,-38,27,-44,15,
0,0,10,-3,13,-14,7,-21,-1,-25,13,-34,16,-49,18,-59,19,-67,3,-36,1,-51,0,-61,-2,-70,-5,-33,-6,-40,-3,-30,-2,-23,-12,-29,-18,-40,-22,-47,-25,-55,14,
0,0,-9,-2,-15,-10,-11,-16,-5,-21,-17,-30,-22,-44,-24,-54,-25,-62,-8,-32,-8,-47,-8,-58,-8,-67,0,-31,0,-37,-3,-28,-5,-20,8,-28,13,-39,17,-47,19,-54,15,
0,0,7,-5,9,-14,2,-22,-5,-27,12,-27,18,-39,20,-48,21,-55,4,-29,5,-42,5,-51,4,-59,-3,-28,-4,-36,-4,-30,-5,-25,-8,-25,-13,-34,-17,-39,-19,-44,14,
0,0,-8,-3,-11,-11,-5,-19,1,-24,-13,-26,-16,-39,-17,-47,-19,-54,-5,-28,-4,-41,-2,-49,-1,-57,1,-27,4,-32,2,-26,1,-20,8,-24,12,-33,16,-38,20,-43,15,
0,0,12,-7,20,-18,24,-30,28,-38,6,-33,8,-47,8,-55,7,-63,-3,-34,-7,-48,-9,-58,-11,-66,-12,-31,-18,-44,-22,-53,-25,-61,-19,-25,-27,-34,-33,-39,-37,-45,10,
0,0,-12,-6,-20,-18,-24,-28,-27,-37,-8,-34,-10,-47,-10,-56,-10,-63,1,-34,2,-49,4,-59,5,-67,9,-32,12,-46,14,-55,15,-63,16,-27,22,-36,26,-43,30,-49,11,
0,0,9,-4,11,-15,0,-23,-10,-28,11,-39,14,-56,15,-67,15,-77,1,-40,-1,-59,-2,-71,-4,-81,-8,-37,-11,-55,-13,-66,-14,-75,-16,-30,-19,-40,-18,-36,-15,-30,12,
0,0,-9,-2,-14,-10,-6,-17,5,-23,-16,-35,-20,-51,-20,-62,-21,-71,-7,-38,-7,-55,-7,-66,-7,-75,1,-36,7,-50,10,-60,12,-68,8,-29,9,-33,7,-26,6,-20,13,
0,0,9,-4,16,-13,17,-23,11,-27,9,-31,11,-44,11,-53,11,-61,0,-31,7,-32,9,-21,7,-16,-7,-28,1,-27,3,-17,1,-14,-13,-23,-5,-22,-3,-15,-6,-14,2,
0,0,-9,-3,-17,-14,-17,-24,-9,-27,-9,-28,-10,-42,-11,-51,-11,-58,-1,-28,-7,-33,-9,-22,-6,-19,5,-25,-2,-27,-4,-17,0,-16,12,-21,5,-23,2,-16,5,-14,3,
0,0,12,-6,21,-18,27,-28,32,-35,9,-32,11,-44,12,-52,12,-59,1,-31,-2,-45,-3,-54,-5,-62,-7,-27,-6,-33,-1,-23,1,-16,-14,-21,-11,-24,-6,-17,-4,-12,6,
0,0,-12,-6,-20,-18,-24,-28,-27,-36,-8,-31,-11,-43,-12,-52,-12,-58,0,-30,1,-44,1,-52,2,-60,7,-27,3,-28,0,-19,0,-14,13,-22,8,-22,5,-16,5,-13,7,
0,0,10,-5,13,-18,6,-27,-4,-31,11,-39,13,-55,14,-67,13,-76,1,-40,0,-51,0,-40,0,-31,-9,-38,-13,-51,-16,-60,-20,-68,-18,-33,-26,-45,-31,-52,-36,-60,16,
0,0,-11,-4,-17,-14,-10,-22,2,-26,-15,-37,-16,-55,-14,-65,-12,-74,-5,-39,-7,-48,-5,-36,-3,-27,5,-38,7,-51,9,-59,11,-68,14,-35,20,-47,26,-54,30,-62,17,
0,0,9,-4,11,-15,-2,-23,-12,-29,10,-40,13,-57,14,-68,13,-78,0,-41,-2,-60,-4,-72,-6,-83,-9,-38,-13,-56,-15,-66,-16,-76,-16,-31,-20,-40,-19,-35,-17,-29,12,
0,0,-9,-2,-13,-9,-4,-15,7,-21,-16,-34,-19,-50,-20,-60,-22,-69,-6,-37,-6,-53,-6,-64,-7,-74,2,-34,8,-47,11,-58,14,-67,9,-27,9,-29,7,-23,6,-16,13,
0,0,10,-5,13,-16,8,-25,1,-28,11,-33,12,-47,12,-56,11,-64,2,-34,1,-44,2,-36,3,-28,-7,-32,-9,-44,-11,-52,-13,-60,-15,-28,-22,-37,-26,-42,-30,-48,16,
0,0,-9,-4,-14,-15,-9,-22,-1,-27,-11,-34,-11,-48,-10,-58,-7,-65,-2,-34,-4,-43,-4,-34,-3,-27,6,-33,8,-46,10,-54,11,-62,14,-29,21,-39,26,-45,30,-51,17,
0,0,8,-5,10,-16,1,-22,-7,-23,6,-30,8,-42,8,-50,8,-57,-2,-30,-5,-44,-6,-52,-8,-60,-8,-28,-12,-41,-14,-49,-15,-56,-14,-22,-17,-29,-13,-27,-10,-23,12,
0,0,-8,-4,-12,-13,-7,-20,0,-24,-10,-30,-12,-41,-11,-50,-11,-57,-2,-30,-1,-44,1,-53,2,-61,4,-28,6,-40,7,-49,8,-56,9,-22,6,-29,2,-24,0,-19,13,
0,0,9,-5,12,-16,3,-24,-6,-27,10,-36,11,-51,12,-61,11,-70,1,-37,-2,-53,-4,-64,-5,-73,-7,-33,-10,-50,-11,-60,-13,-68,-15,-26,-17,-35,-14,-32,-11,-27,12,
0,0,-10,-3,-15,-11,-8,-19,0,-25,-16,-34,-19,-49,-19,-59,-20,-68,-7,-37,-7,-53,-7,-63,-7,-72,0,-34,4,-47,6,-57,8,-65,6,-27,4,-32,1,-26,-1,-21,13,
0,0,8,-6,12,-17,6,-25,-1,-28,7,-29,7,-40,6,-48,5,-55,-1,-29,-3,-39,-2,-35,0,-30,-9,-27,-12,-38,-14,-45,-16,-51,-16,-23,-23,-31,-28,-36,-32,-41,16,
0,0,-8,-6,-13,-17,-7,-24,1,-26,-5,-30,-4,-43,-2,-51,0,-58,3,-30,3,-39,1,-34,-1,-29,10,-27,13,-39,14,-47,15,-55,17,-23,23,-32,27,-37,30,-43,17,
0,0,14,-6,24,-18,32,-28,37,-36,11,-34,12,-48,12,-57,12,-65,2,-33,-4,-48,-8,-57,-11,-66,-6,-29,-10,-30,-5,-21,-1,-15,-13,-23,-15,-23,-10,-16,-5,-12,6,
0,0,-13,-4,-23,-16,-28,-26,-33,-35,-11,-31,-14,-45,-15,-54,-15,-62,-2,-31,0,-45,1,-53,3,-62,7,-28,6,-28,2,-19,1,-15,14,-22,12,-22,8,-15,7,-13,7,
0,0,6,-8,7,-19,-3,-26,-11,-26,9,-30,10,-43,10,-51,9,-58,1,-31,-2,-44,-4,-53,-6,-60,-6,-29,-11,-42,-14,-50,-17,-57,-12,-24,-20,-32,-25,-37,-30,-40,8,
0,0,-7,-7,-8,-17,1,-24,9,-25,-9,-30,-10,-43,-10,-51,-10,-58,-1,-31,0,-45,2,-54,3,-62,6,-29,9,-42,11,-51,12,-57,12,-25,19,-32,24,-37,28,-41,9,
0,0,11,-4,15,-16,6,-24,-3,-29,17,-37,22,-53,25,-63,26,-72,6,-39,5,-57,5,-69,4,-79,-3,-37,-4,-46,-3,-36,-3,-29,-11,-34,-16,-47,-18,-55,-20,-64,14,
0,0,-12,-3,-18,-13,-11,-20,-2,-26,-20,-35,-25,-51,-27,-61,-28,-70,-10,-38,-10,-54,-10,-65,-10,-75,-1,-36,0,-43,-2,-32,-4,-23,7,-33,13,-45,16,-54,19,-62,15,
0,0,12,-6,21,-18,27,-27,33,-33,10,-29,11,-42,11,-50,11,-57,2,-28,-2,-41,-4,-50,-7,-59,-6,-24,-7,-30,-3,-22,0,-16,-12,-18,-12,-22,-8,-16,-5,-12,6,
0,0,-11,-6,-19,-18,-23,-27,-26,-34,-8,-28,-10,-41,-10,-49,-10,-56,-1,-28,1,-42,3,-50,5,-58,6,-24,6,-29,2,-21,1,-15,13,-19,11,-24,8,-18,7,-14,7,
0,0,12,-7,20,-19,25,-29,30,-35,8,-30,9,-42,9,-50,8,-57,0,-29,-3,-42,-6,-51,-8,-58,-7,-25,-7,-29,-3,-21,-1,-15,-14,-19,-13,-22,-8,-16,-6,-12,6,
0,0,-12,-6,-19,-18,-22,-28,-26,-35,-7,-29,-9,-41,-10,-49,-10,-56,0,-28,1,-42,2,-51,4,-58,6,-24,4,-29,1,-20,0,-14,12,-19,9,-24,6,-18,5,-13,7,
0,0,7,-6,9,-17,1,-23,-7,-24,6,-30,7,-42,8,-51,7,-58,-2,-31,-5,-44,-6,-52,-8,-60,-9,-28,-12,-41,-13,-49,-15,-56,-14,-22,-17,-30,-14,-28,-11,-23,12,
0,0,-8,-4,-12,-13,-7,-21,0,-25,-10,-30,-12,-41,-12,-50,-12,-57,-3,-31,-1,-44,1,-53,2,-61,3,-28,6,-40,7,-49,8,-56,8,-22,6,-29,3,-25,0,-21,13,
0,0,8,-6,12,-17,6,-24,-1,-25,7,-29,7,-41,7,-49,6,-56,-1,-29,-1,-38,0,-32,1,-26,-8,-27,-11,-38,-12,-45,-13,-52,-15,-23,-22,-30,-26,-34,-30,-39,16,
0,0,-9,-5,-14,-15,-11,-23,-3,-26,-9,-29,-10,-42,-9,-50,-7,-57,-2,-30,-4,-39,-6,-33,-6,-29,5,-28,6,-41,6,-48,6,-55,12,-25,18,-33,22,-38,25,-43,17,
0,0,13,-6,22,-19,28,-29,33,-36,10,-33,12,-45,12,-54,12,-61,1,-32,-2,-46,-4,-55,-6,-63,-7,-28,-6,-33,-1,-23,1,-16,-14,-21,-11,-24,-6,-17,-3,-13,6,
0,0,-11,-5,-20,-17,-24,-27,-28,-35,-8,-30,-10,-43,-11,-51,-12,-58,1,-30,2,-43,2,-51,3,-58,8,-26,5,-27,1,-18,1,-13,14,-21,10,-21,7,-15,6,-12,7,
